#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
629,Jake Schuster,@CoolHandJakeGS,2026-04-01T17:18:44.000Z,"""Most video content is poorly produced, but if it serves a purpose for your business, it's worth doing in high volumes"" 

The best subject-matter-expert commentary changes the way you think about something, and 
@vriparbelli
 of 
@synthesiaIO
 just did that! 

Turns out",,1,3,381,https://x.com/CoolHandJakeGS/status/2039392028702744896
630,Hugging Models,@HuggingModels,2026-04-02T07:02:02.000Z,"Meet the wai-nsfw-illustrious-v80-sdxl model. This is a specialized text-to-image generator built on Stable Diffusion XL, fine-tuned for a specific artistic niche. It's designed for creating anime-style illustrations with a particular aesthetic focus.",21,80,1400,92755,https://x.com/HuggingModels/status/2039599220521582836
631,Hugging Models,@HuggingModels,2026-04-02T07:02:11.000Z,"With over 266k downloads, this model clearly fills a niche demand. Its value lies in its specialization. It delivers consistent, style-specific results for anime art generation, which is why it has gained significant traction within its target community.",1,,1,9859,https://x.com/HuggingModels/status/2039599255812481239
632,Hugging Models,@HuggingModels,2026-04-02T07:02:13.000Z,Explore the full model details here:,,,26,9536,https://x.com/HuggingModels/status/2039599267690746144
633,n8n.io,@n8n_io,2026-04-02T07:01:03.000Z,"AI is not the starting point. Process is. In the new n8n Podcast episode, Dave Ebbelaar explains why the smarter move is to start with small internal workflows, prove value fast, and only use AI where it earns its place.
 Listen now: 
https://
youtube.com/watch?v=r5mXsF
-fJ-o
…",3,3,21,1912,https://x.com/n8n_io/status/2039598973627814124
634,BytePlus,@BytePlusGlobal,2026-04-02T07:00:00.000Z,"Gritty worlds, weathered heroes, and zero distortion—Seedream 5.0 Lite makes the ""impossible"" look easy. 

We prompted a battle-worn warrior at the edge of a ruined battlefield — dark medieval, cinematic scale, full AAA energy — and this came back. It nails complex instructions",1,,5,360,https://x.com/BytePlusGlobal/status/2039598707147206714
635,BytePlus,@BytePlusGlobal,2026-04-02T07:00:34.000Z,"Prompt: Battle-worn warrior with long hair and short beard, gripping sword and round shield, clad in weathered leather and steel with a flowing cloak. Faint silhouettes of warriors and enemies in a desaturated battlefield. Deep reds, browns, smoky greys with crimson streaks.",,,1,198,https://x.com/BytePlusGlobal/status/2039598850000990513
636,OpenAgents,@OpenAgentsAI,2026-03-30T15:15:17.000Z,"Introducing OpenAgents Workspace.

One workspace where all your AI agents work together, shared chat, shared files, shared browsers. 

Connect OpenClaw, Claude Code, Codex and more. Watch them collaborate, and work while you sleep.

Open source on GitHub. 
Please give us a star:",90,181,610,179207,https://x.com/OpenAgentsAI/status/2038636184818352470
637,Hugging Models,@HuggingModels,2026-04-02T06:32:03.000Z,"Meet a specialized SDXL model that's captured attention with its unique focus. It generates anime-style images with a specific aesthetic balance. With over 300k downloads, this model clearly fills a niche demand in the AI art community.",1,2,26,1772,https://x.com/HuggingModels/status/2039591672309518835
638,Hugging Models,@HuggingModels,2026-04-02T06:32:11.000Z,"The massive download count speaks to its utility. It delivers a consistent, specific anime aesthetic that users want. The 'balanced' approach means you get cute characters without sacrificing too much control over the final image.",1,,1,486,https://x.com/HuggingModels/status/2039591707684262243
639,Hugging Models,@HuggingModels,2026-04-02T06:32:14.000Z,Explore the full model details here:,,,,485,https://x.com/HuggingModels/status/2039591719155761621
640,Salesforce,@salesforce,2026-03-31T14:01:01.000Z,The most informed person in the office just got back from PTO. Slackbot.,4,13,35,8159,https://x.com/salesforce/status/2038979884630827149
641,Hugging Models,@HuggingModels,2026-04-02T06:03:02.000Z,"Meet Animagine XL 4.0, a powerhouse text-to-image model that's turning heads in the AI art community. It's built on Stable Diffusion XL but fine-tuned to deliver stunning anime-style visuals from just text prompts. Perfect for creators who want professional anime art without",1,,7,972,https://x.com/HuggingModels/status/2039584373352378869
642,Hugging Models,@HuggingModels,2026-04-02T06:03:11.000Z,"Why choose this model? It has nearly 300k downloads and strong community approval. It's optimized for anime generation while maintaining SDXL's quality. The license is OpenRAIL++, allowing commercial use. For anime art generation, this is one of the most capable and accessible",1,,,439,https://x.com/HuggingModels/status/2039584408597086699
643,Hugging Models,@HuggingModels,2026-04-02T06:03:14.000Z,Explore the full model details here:,,,,451,https://x.com/HuggingModels/status/2039584420118909140
644,Hugging Models,@HuggingModels,2026-04-02T06:02:02.000Z,Meet a game-changing SDXL model that's taken the community by storm. This text-to-image powerhouse specializes in hyper-realistic Asian portraits with stunning detail. Over 300k downloads speak volumes about its quality.,1,,3,587,https://x.com/HuggingModels/status/2039584120234483725
645,Hugging Models,@HuggingModels,2026-04-02T06:02:10.000Z,"The numbers tell the story: 307k+ downloads show massive community adoption. Its specialized training for Asian realism fills a crucial niche, offering consistent quality that general models often miss for this specific aesthetic.",1,,,374,https://x.com/HuggingModels/status/2039584155621826998
646,Hugging Models,@HuggingModels,2026-04-02T06:02:13.000Z,Explore the full model details here:,,,,384,https://x.com/HuggingModels/status/2039584167344914791
647,Jenova.ai,@JenovaAIAgent,2026-04-02T05:11:55.000Z,"47% of C++ developers cite dependency management as a major pain point. Template errors still produce 200-line compiler output. C++23 adoption at 10%. The language keeps evolving — most tooling doesn't.

Standards-aware generation across C++11–C++26, template instantiation chain",,,,398,https://x.com/JenovaAIAgent/status/2039571508159455318
648,Hugging Models,@HuggingModels,2026-04-02T05:03:03.000Z,"Ever wished you could edit images with just words? Meet Stable Diffusion Inpainting. This model doesn't just generate images from text, it intelligently edits existing ones. It's like having a magic eraser and paintbrush combined, powered by AI. The community loves it for fixing",2,1,15,1210,https://x.com/HuggingModels/status/2039569274860441906
649,Hugging Models,@HuggingModels,2026-04-02T05:03:11.000Z,"Its key value is precision. Unlike basic generators, it respects the existing image structure, lighting, and style. With over 179k downloads, it's a proven, trusted tool. It's open-source under the CreativeML OpenRAIL-M license, enabling both research and commercial use. A true",1,1,2,450,https://x.com/HuggingModels/status/2039569309987700831
650,Hugging Models,@HuggingModels,2026-04-02T05:03:14.000Z,Explore the full model details here:,,,1,448,https://x.com/HuggingModels/status/2039569321853341868
651,Hugging Models,@HuggingModels,2026-04-02T05:03:03.000Z,"Meet a powerhouse in AI image generation. This model turns text descriptions into stunning 1024x1024 visuals. It's built on the latest diffusion tech, making it a go-to for creators who need high-quality, aesthetic outputs. Let's break it down.",1,,5,851,https://x.com/HuggingModels/status/2039569274726236404
652,Hugging Models,@HuggingModels,2026-04-02T05:03:11.000Z,"Why is it a standout? Over 300k downloads don't lie. It delivers sharp, detailed images at a full 1024px resolution. The community loves it for its reliability and the polished look of its generations. A proven tool for professional-grade output.",1,,1,402,https://x.com/HuggingModels/status/2039569309597622767
653,Hugging Models,@HuggingModels,2026-04-02T05:03:14.000Z,Explore the full model details here:,,,1,401,https://x.com/HuggingModels/status/2039569321085771905
654,BytePlus,@BytePlusGlobal,2026-04-02T04:34:38.000Z,"Proud to partner with 
@OpenClaw
 to power the new ClawHub China mirror. Improving access and reliability is essential to helping developers build faster. 

We are excited to see what the global community creates next! 

Follow our conversation: 
https://
x.com/openclaw/statu
s/2039240359197438229
…

#BytePlus",1,4,18,1351,https://x.com/BytePlusGlobal/status/2039562125987966982
655,Tongyi Lab,@Ali_TongyiLab,2026-04-02T04:14:29.000Z,"Wan just dropped Wan2.7-Image, and the realism is next level. Whether you need 3K-token stable text or pixel-perfect brand colors, this unified model has you covered.",9,4,53,4392,https://x.com/Ali_TongyiLab/status/2039557052264292721
656,Hugging Models,@HuggingModels,2026-04-02T04:02:02.000Z,Meet FLUX.2-klein-4B: a powerful 4-billion parameter image model that's turning heads. It's not just another text-to-image generator. This is a specialized image-to-image transformer that understands both text AND existing images to create something entirely new. The community is,1,4,17,2452,https://x.com/HuggingModels/status/2039553922524938714
657,Hugging Models,@HuggingModels,2026-04-02T04:02:11.000Z,"Why it stands out: Massive download count shows strong community trust. It excels at maintaining coherence from your input image while following complex text instructions. The Apache 2.0 license means you can use it commercially. For image editing and transformation, it's a",1,,,451,https://x.com/HuggingModels/status/2039553958025568346
658,Hugging Models,@HuggingModels,2026-04-02T04:02:14.000Z,Explore the full model details here:,,,2,447,https://x.com/HuggingModels/status/2039553969673126223
659,Hugging Models,@HuggingModels,2026-04-02T03:32:02.000Z,"Ever wanted to generate images with consistent, recognizable faces? Meet IP-Adapter-FaceID. This model is a game-changer for personalized AI art. It lets you anchor character identity across multiple generated images. The community is buzzing about its precision.",1,1,3,819,https://x.com/HuggingModels/status/2039546372928799109
660,Hugging Models,@HuggingModels,2026-04-02T03:32:11.000Z,"Why is it top-tier? It achieves remarkable identity preservation without sacrificing creative flexibility. You get the same person in different art styles, poses, and settings. It's a specialized tool that does one thing exceptionally well: keeping faces consistent.",1,,,420,https://x.com/HuggingModels/status/2039546408282550413
661,Hugging Models,@HuggingModels,2026-04-02T03:32:14.000Z,Explore the full model details here:,,,,433,https://x.com/HuggingModels/status/2039546419858862088
662,BytePlus,@BytePlusGlobal,2026-04-02T03:11:47.000Z,"Huge step for the OpenClaw community 

The official China mirror is now live: 
http://
mirror-cn.clawhub.com
→ Faster access
→ Reliable downloads
→ Built for developers in China

“AI agents aren’t just tools. They’re redefining how we build and scale businesses.”
— 
@steipete


Hear",8,18,64,10374,https://x.com/BytePlusGlobal/status/2039541273921769524
663,Hugging Models,@HuggingModels,2026-04-02T03:02:03.000Z,"Ever wish you could guide AI image generation with more precision? Meet ControlNet Union SDXL 1.0. It's a powerful text-to-image model that gives you unprecedented control over composition, letting you create exactly what you imagine, not just what the AI suggests.",1,,10,1399,https://x.com/HuggingModels/status/2039538823978492073
664,Hugging Models,@HuggingModels,2026-04-02T03:02:11.000Z,"With nearly 100k downloads and strong community approval, this model delivers professional-grade results. The ControlNet integration means you get both creative freedom and precise control, making it a top choice for production workflows where consistency matters.",1,,,416,https://x.com/HuggingModels/status/2039538859399405602
665,Hugging Models,@HuggingModels,2026-04-02T03:02:14.000Z,Explore the full model details here:,,,,431,https://x.com/HuggingModels/status/2039538871030206667
666,BytePlus,@BytePlusGlobal,2026-04-02T02:53:14.000Z,"OpenClaw has officially unveiled its Chinese mirror site (
http://
mirror-cn.clawhub.com)!

Check it out now! 
@openclaw",1,2,8,1202,https://x.com/BytePlusGlobal/status/2039536608714862831
667,Hugging Models,@HuggingModels,2026-04-02T02:32:02.000Z,"Meet Animagine XL 3.1, a powerhouse text-to-image model fine-tuned for anime and manga art. It's built on Stable Diffusion XL, delivering stunning, detailed character illustrations that have captivated the AI art community with over 150k downloads.",1,4,68,4219,https://x.com/HuggingModels/status/2039531273769943354
668,Hugging Models,@HuggingModels,2026-04-02T02:32:11.000Z,"Why it stands out: massive community adoption with huge download numbers, specialized for a popular art style, and compatible with various endpoints. It's a refined tool that consistently produces high-fidelity, imaginative anime visuals from simple text prompts.",1,,,608,https://x.com/HuggingModels/status/2039531309102669828
669,Hugging Models,@HuggingModels,2026-04-02T02:32:14.000Z,Explore the full model details here:,,,,586,https://x.com/HuggingModels/status/2039531320683221014
670,Hugging Models,@HuggingModels,2026-04-02T02:02:03.000Z,"Meet ConvNeXt V2 Nano: a tiny but mighty vision model that's crushing image classification tasks. With 3.8M+ downloads, this efficient transformer alternative is making waves for its balance of accuracy and speed. Perfect for when you need computer vision without the",1,,4,812,https://x.com/HuggingModels/status/2039523724983169209
671,Hugging Models,@HuggingModels,2026-04-02T02:02:11.000Z,"Why choose this model? It delivers high accuracy for its size, is optimized for efficiency (great for edge devices), and comes in the popular PyTorch format. It represents the latest evolution in convolutional network design, making it a modern, practical choice for production.",1,,,388,https://x.com/HuggingModels/status/2039523760571924825
672,Hugging Models,@HuggingModels,2026-04-02T02:02:14.000Z,Explore the full model details here:,,,1,395,https://x.com/HuggingModels/status/2039523772945047811
673,Hugging Models,@HuggingModels,2026-04-02T01:32:03.000Z,"Ever wondered how AI 'sees' images? Meet ViT-Base-224: a vision transformer that revolutionized image classification. Instead of traditional convolutions, it treats images like language, splitting them into patches. This approach changed computer vision forever.",1,,2,650,https://x.com/HuggingModels/status/2039516174665625849
674,Hugging Models,@HuggingModels,2026-04-02T01:32:11.000Z,"Why is this model special? It proved transformers could outperform CNNs in vision tasks. With 4.2M+ downloads and 947 likes, it's a community favorite. The patch-based approach enables better global understanding of images compared to local convolutional filters.",1,,,382,https://x.com/HuggingModels/status/2039516210245816571
675,Hugging Models,@HuggingModels,2026-04-02T01:32:14.000Z,Explore the full model details here:,,,1,367,https://x.com/HuggingModels/status/2039516221851459993
676,Hugging Models,@HuggingModels,2026-04-02T01:02:02.000Z,"Meet MiVOLO v2: an AI that can guess your age and gender just by looking at your face. With over 4.3 million downloads, this model is quietly becoming the go-to tool for demographic analysis. It's fast, accurate, and completely open-source.",1,1,5,645,https://x.com/HuggingModels/status/2039508624272433471
677,Hugging Models,@HuggingModels,2026-04-02T01:02:11.000Z,"Why is MiVOLO v2 a standout? It balances high accuracy with efficiency, making real-time analysis feasible. The massive download count shows strong community trust. It's a specialized tool that does one job exceptionally well.",1,,,354,https://x.com/HuggingModels/status/2039508659492041178
678,Hugging Models,@HuggingModels,2026-04-02T01:02:14.000Z,Explore the full model details here:,,,,356,https://x.com/HuggingModels/status/2039508671647146317
679,Hugging Models,@HuggingModels,2026-04-02T00:32:03.000Z,Meet ResNet50.A1: a powerhouse image classifier that's been downloaded over 2 million times. This isn't just another ResNet. It's a refined version with architectural tweaks that make it smarter at recognizing patterns in images. Why's everyone excited? Because it balances,1,2,9,955,https://x.com/HuggingModels/status/2039501075095720062
680,Hugging Models,@HuggingModels,2026-04-02T00:32:11.000Z,"The value? Proven architecture meets modern tuning. It delivers top-tier image classification performance that's both reliable and efficient. With millions of downloads, it's a community-trusted workhorse. Want a model that just works for vision tasks? This is a prime pick.",1,,,361,https://x.com/HuggingModels/status/2039501110852149429
681,Hugging Models,@HuggingModels,2026-04-02T00:32:14.000Z,Explore the full model details here:,,,,362,https://x.com/HuggingModels/status/2039501122537419027
682,Hugging Models,@HuggingModels,2026-04-02T00:02:02.000Z,"Meet MobileViT-Small: a game-changing vision model that brings transformer power to mobile devices. It's a hybrid architecture that combines CNNs and Vision Transformers for efficient image classification. With over 2.6M downloads, it's clearly solving real problems!",1,,3,554,https://x.com/HuggingModels/status/2039493523930861612
683,Hugging Models,@HuggingModels,2026-04-02T00:02:11.000Z,"Why choose MobileViT-Small? It delivers transformer-level accuracy with CNN-like efficiency. Perfect for on-device AI where latency and privacy matter. The model supports multiple frameworks (PyTorch, TensorFlow, CoreML) making deployment flexible across platforms.",1,,,348,https://x.com/HuggingModels/status/2039493559041364118
684,Hugging Models,@HuggingModels,2026-04-02T00:02:13.000Z,Explore the full model details here:,,,,344,https://x.com/HuggingModels/status/2039493570747584992
685,Dawn Song,@dawnsongtweets,2026-04-01T21:13:24.000Z,"1/ We asked seven frontier AI models to do a simple task.
Instead, they defied their instructions and spontaneously deceived, disabled shutdown, feigned alignment, and exfiltrated weights— to protect their peers. 
We call this phenomenon ""peer-preservation.""
New research from",90,209,723,228234,https://x.com/dawnsongtweets/status/2039451083005977009
686,Stefano Ermon,@StefanoErmon,2026-03-31T17:13:29.000Z,"Excited to share Mercury Edit 2, our newest next-edit model. Big quality improvements at the same blazing-fast speed.

Available now via the Inception API and 
@zeddotdev
 . We’re also offering 1 month free to try it out.",1,6,59,10532,https://x.com/StefanoErmon/status/2039028320634073204
687,Gordon Wetzstein,@GordonWetzstein,2026-03-31T14:29:32.000Z,"We built a real-time multiplayer game generated entirely by a neural network—and now you can actually play it.

In collaboration with 
@modal
, we just launched the live demo for MultiGen, our diffusion-based multiplayer game engine. Grab some friends and try it here",9,27,157,21274,https://x.com/GordonWetzstein/status/2038987059835306043
688,VentureBeat,@VentureBeat,2026-04-01T23:42:53.000Z,"In the wake of Claude Code's source code leak, 5 actions enterprise security leaders should take now",3,4,6,1520,https://x.com/VentureBeat/status/2039488705711260155
689,Hugging Models,@HuggingModels,2026-04-01T23:32:02.000Z,Meet ResNet18.A1: a classic vision model with a modern twist. This PyTorch-based image classifier has over 1.5M downloads for good reason. It's a community favorite that balances accuracy with efficiency. Perfect for anyone starting with computer vision.,1,,10,1060,https://x.com/HuggingModels/status/2039485974615613525
690,Hugging Models,@HuggingModels,2026-04-01T23:32:11.000Z,Why choose this model? Proven ResNet reliability meets modern training methods. Apache 2.0 licensed for commercial use. Lightweight enough for edge deployment. It's the workhorse of image classification that just works.,1,,,328,https://x.com/HuggingModels/status/2039486010489508067
691,Hugging Models,@HuggingModels,2026-04-01T23:32:14.000Z,Explore the full model details here:,,,,309,https://x.com/HuggingModels/status/2039486022166446094
692,Hugging Models,@HuggingModels,2026-04-01T23:32:08.000Z,Built on the ResNet18 architecture with A1 training enhancements. Trained on ImageNet-1k with 11M parameters. Uses SafeTensors format for security. The 'A1' indicates improved training techniques from recent research papers.,1,,,91,https://x.com/HuggingModels/status/2039485998745477189
693,Hugging Models,@HuggingModels,2026-04-01T23:02:03.000Z,"Meet MobileNetV3-Large 100: a tiny but mighty image classifier that's been downloaded over 150k times. This model is a community favorite for mobile AI, balancing accuracy with lightning-fast inference. Perfect for apps where speed matters!",1,,6,874,https://x.com/HuggingModels/status/2039478425807987139
694,Hugging Models,@HuggingModels,2026-04-01T23:02:11.000Z,"Why is it special? It delivers high accuracy for its size, making it ideal for edge devices. With over 150k downloads, it's a proven, reliable choice for production mobile vision tasks where you need performance without the computational cost.",1,,,331,https://x.com/HuggingModels/status/2039478462260679108
695,Hugging Models,@HuggingModels,2026-04-01T23:02:14.000Z,Explore the full model details here:,,,,339,https://x.com/HuggingModels/status/2039478473979470295
696,Mathilde Collin,@collinmathilde,2026-04-01T21:28:15.000Z,Spring batch just started!,4,6,66,13449,https://x.com/collinmathilde/status/2039454823029027072
697,American Optimist,@AmOptimistShow,2026-04-01T19:55:10.000Z,".
@ScottWu46
 to 
@JTLonsdale
 on why 
@cognition
 uses AI in job interviews:

""One or two years ago, people had this mentality of 'How do we make sure people aren't using AI while we're interviewing them?' And I think that has totally flipped. Honestly, I think that was wrong...

If",,4,50,10189,https://x.com/AmOptimistShow/status/2039431396012200384
698,Deniz Kavi,@kavi_deniz,2026-04-01T15:05:36.000Z,"Today we announce the Tamarind Bio assay portal: The wet lab, now driven by software

We’ve partnered with 
@AAlphaBio
, 
@adaptyvbio
, and 
@Ginkgo
 to bring protein and antibody assays directly into Tamarind, making it much easier to move from computational design to real",6,29,152,17027,https://x.com/kavi_deniz/status/2039358526313947538
699,Karine Mellata,@karine_exe,2026-04-01T18:58:30.000Z,"Great to chat with 
@snowmaker
 about the wild ride that 
@trustvariance
 has been (so far). Really proud of everything the team has achieved",1,5,20,8344,https://x.com/karine_exe/status/2039417135768997917
700,Lawrence Chen,@lawrencecchen,2026-04-01T10:10:38.000Z,"Introducing cmux Claude Code Agent Teams:

`cmux claude-teams --dangerously-skip-permissions`

Teammates/subagents spawn as native cmux pane splits. They stack vertically in a right column and auto-equalize as agents spawn and exit.

`cmux claude-teams` automatically sets",93,130,1200,128898,https://x.com/lawrencecchen/status/2039284294682870052
701,Gregor Zunic,@gregpr07,2026-04-01T19:35:44.000Z,Daily browser-use downloads 3x last week.,4,3,35,10052,https://x.com/gregpr07/status/2039426504564826243
702,VentureBeat,@VentureBeat,2026-04-01T21:24:09.000Z,"Chatbots alone weren't enough. Intuit rebuilt its AI platform around agents, business intelligence and on-demand human expertise — and customers report 30% less manual work as a result.",,4,3,1343,https://x.com/VentureBeat/status/2039453789527155008
703,Michael Gold,@michaelgold,2026-04-01T20:16:32.000Z,"Blown away with this open source AI toolchain.

I made a video for my seder to show the 10 plagues, featuring an unnamed vintage mouse character.    

My stack: 
@ltx_model
 LTX 2.3, 
@ComfyUI
,  LoRa training with 
@ostrisai
 using clips from the public-domain film ""The Mad Doctor.""",2,4,22,2061,https://x.com/michaelgold/status/2039436773877518498
704,Tesla AI,@Tesla_AI,2026-04-01T20:38:18.000Z,AI5,533,809,9600,328727,https://x.com/Tesla_AI/status/2039442252091842809
705,JΞNSΞN,@jensenloke,2026-03-31T23:57:11.000Z,"Thank you 
@FireworksAI_HQ
 ! Firepass is extremely good value for day to day workloads on kimi k2p5 turbo. 
Using this with open code too and it's been a breeze so far!",,2,16,2564,https://x.com/jensenloke/status/2039129916399374716
706,Qualcomm,@Qualcomm,2026-04-01T20:18:14.000Z,"“Qualcomm is the most important merchant supplier because it already sits at the center of 
@Meta
’s smart glasses effort and has the broadest commercial wearable/extended reality platform,” said 
@StockSavvyShay
 at 
@Futurum
 Equities.",1,8,42,23199,https://x.com/Qualcomm/status/2039437200132321785
707,Max Junestrand,@MaxJunestrand,2026-04-01T19:41:45.000Z,"I want to take a moment to recognize a gravity-defying achievement by the entire 
@WeAreLegora
 team. 

We have grown from $1M to $100M in annual recurring revenue in just under 18 months.

In this time, we've grown into a truly global company with over 400 colleagues - and built",28,45,274,109817,https://x.com/MaxJunestrand/status/2039428018582560961
708,Vector Institute,@VectorInst,2026-04-01T20:01:10.000Z,"The mathematical foundations of AI security are still being written – and this week, that work was deeply collaborative

A quick recap of Day 3 and the close of the Foundations of AI Security Symposium with 
@UniofOxford
 and 
@TorontoSRI


Today’s focus was on what comes next",1,1,2,437,https://x.com/VectorInst/status/2039432905982644411
709,Vector Institute,@VectorInst,2026-04-01T20:01:12.000Z,"What stood out most: the strength of Canada–UK collaboration 

Researchers from Vector Institute, Oxford, SRI, and beyond came together not just to share work, but to define what comes next

As AI systems continue to evolve, so too must the frameworks we use to secure them.",1,,,168,https://x.com/VectorInst/status/2039432914350350612
710,Vector Institute,@VectorInst,2026-04-01T20:01:12.000Z,"Thank you to our co-hosts University of Oxford, Laboratory for AI Security Research (LASR), and SRI, all of our speakers, presenters, and participants from the Vector community and the UK who contributed to these discussions

The conversations won’t end here.",,,,164,https://x.com/VectorInst/status/2039432916225101839
711,Chetan Puttagunta,@chetanp,2026-04-01T19:45:46.000Z,"A truly sensational product and company. Legora has gone $1M to $100M ARR in less than 18 months. Setting a new speed record for the fastest ever to do it with a direct sales motion. Thrilled to have backed this remarkable group of people at seed, 7 months before they launched.",6,18,133,59136,https://x.com/chetanp/status/2039429031565906099
712,Jeffrey Wang,@jeffzwang,2026-04-01T17:16:28.000Z,"Agents need a search engine that is effectively a web database that can be queried arbitrarily powerfully. 

Monitors lets you detect CREATE and UPDATE",4,9,133,30304,https://x.com/jeffzwang/status/2039391458718044644
713,Stanford HAI,@StanfordHAI,2026-04-01T19:03:01.000Z,"Stanford HAI and Stanford Data Science are bringing together experts working in evaluation, experimentation, and causal inference for the Annual Causal Science Conference on April 24. This year’s event focuses on AI evaluation. Register here: 
https://
datascience.stanford.edu/events/causal-
science-center/causal-science-conference/stanford-causal-science-conference-1
…",1,11,28,2351,https://x.com/StanfordHAI/status/2039418275046527014
714,Amazon Web Services,@awscloud,2026-04-01T18:37:24.000Z,"Not every ""bucket"" is an Amazon S3 bucket. 

But some of them wish they were.",7,5,51,14507,https://x.com/awscloud/status/2039411826983641172
715,MIT CSAIL,@MIT_CSAIL,2026-03-25T16:01:32.000Z,"What if you could ""reprogram"" the way everyday things like bags & walls look?

MIT's ""ChromoLCD"" tool could bring that idea to life. It uses LCDs & LEDs to stamp high-res designs onto surfaces, possibly creating customizable fashion pieces & smart homes: 
https://
bit.ly/40S9vpX",3,16,65,39227,https://x.com/MIT_CSAIL/status/2036835884755009817
716,Zapier,@zapier,2026-03-31T14:02:01.000Z,"Most companies talk about being AI-first.

At Zapier, it shows up in how we hire, how we ramp new talent, and how we use AI to do our best work. 

Last May we set the bar with V1 of our AI Fluency Rubric. 

One year and 100% AI adoption later, V2 is here",5,4,14,6122,https://x.com/zapier/status/2038980137983586794
717,梶谷健人,@kajikent,2026-04-01T03:22:20.000Z,"Zapierの職種別AI熟練度マップがすごく良かったので、Claude Codeにさくっと日本語版つくってもらいました。

これベースに各社でチューニングしてレベル評価と育成すると良さそう。",3,32,287,56098,https://x.com/kajikent/status/2039181541264527504
718,Qualcomm,@Qualcomm,2026-04-01T18:00:34.000Z,"“FastConnect 8800 is likely to impact the mobile connectivity experience more than any other product released at #MWC26.”

World‑first 4x4 and Proximity AI deliver longer range, reliability, and smarter connectivity.

Read more from WiFi Now: 
https://
bit.ly/3PIPr7e",,7,23,1684,https://x.com/Qualcomm/status/2039402558498717798
719,Zendesk,@Zendesk,2026-04-01T17:55:10.000Z,"Don't miss the latest episode of 
@ReasoningShow
, featuring Zendesk's Shashi Upadhyay.

With 20+ years in AI and machine learning and a PhD in physics, Shashi bring his unique POV and details how major breakthroughs are enabling the future of agentic, self-improving service.",,,,419,https://x.com/Zendesk/status/2039401199754182803
720,Tech Dev Notes,@techdevnotes,2026-04-01T17:43:51.000Z,"Still no news on timeline of Grok Imagine 1.5, Grok Computer, Grok Build from xAI

Is it over or it's the calm",21,8,186,8285,https://x.com/techdevnotes/status/2039398348231225791
721,Kilo,@kilocode,2026-04-01T17:18:47.000Z,Already live in Kilo Code and KiloClaw,1,4,149,14524,https://x.com/kilocode/status/2039392041117896921
722,VentureBeat,@VentureBeat,2026-04-01T17:29:01.000Z,"Intuit shipped AI to 3M customers. 85% kept coming back. The reason: they stopped treating the chatbot as the destination and built agents that actually do the work — with humans still in the loop when it counts. 

Full episode on Beyond the Pilot:",2,3,8,1832,https://x.com/VentureBeat/status/2039394616672133484
723,NVIDIA AI,@NVIDIAAI,2026-04-01T17:22:01.000Z,"We're joining thousands of builders at 
@HumanXCo
 next week.

 Bryan Catanzaro, VP of Applied Deep Learning Research, unpacks AI as a five-layer cake on Opening Night
 NVIDIA Inception Roundtable–Founder and Investor Networking
 Two startup pitch competitions, in partnership",3,6,31,4267,https://x.com/NVIDIAAI/status/2039392857186803990
724,NVIDIA AI,@NVIDIAAI,2026-04-01T17:22:02.000Z,"Register for the NVIDIA Inception Roundtable directly  
https://
nvda.ws/41M7VpP",,3,6,2699,https://x.com/NVIDIAAI/status/2039392860110221664
725,Microsoft Research,@MSFTResearch,2026-04-01T17:00:00.000Z,"ADeLe profiles AI models across a set of core abilities and compares them to task requirements. Published in 
@Nature
, this framework enables accurate prediction of model performance on tasks they have not encountered before: 
https://
msft.it/6015QLEuN",7,10,25,5202,https://x.com/MSFTResearch/status/2039387314204406125
726,Fish Audio,@FishAudio,2026-04-01T16:42:52.000Z,STT that actually hears emotion. Free tier live now,4,8,56,6196,https://x.com/FishAudio/status/2039383004880281785
727,Tech Dev Notes,@techdevnotes,2026-04-01T16:41:15.000Z,"Grok needs to be Better with Timezone of user

It should have given timezone specific response as well here (GMT in this case)",7,4,68,3743,https://x.com/techdevnotes/status/2039382596711227455
728,MIT CSAIL,@MIT_CSAIL,2026-04-01T16:35:28.000Z,"Happy April Fools' Day! Here's a few of our favorite MIT hacks — in other words, clever pranks on campus.

Images 1 & 4 v/Boston Globe",1,8,61,7369,https://x.com/MIT_CSAIL/status/2039381139924627888
729,Tech Dev Notes,@techdevnotes,2026-04-01T16:32:13.000Z,SpaceX has confidentially filed for its IPO,4,3,63,2385,https://x.com/techdevnotes/status/2039380324832964668
730,TRAE,@Trae_ai,2026-04-01T16:31:09.000Z,"GLM-5V-Turbo from 
@Zai_org
 is now available in TRAE as a custom model.

GLM-5V-Turbo is featured as a Vision Coding Model built for vision-based coding and agent-driven tasks.

Start building with TRAE and GLM now!",15,7,160,12396,https://x.com/Trae_ai/status/2039380056460730451
731,Tabbit,@TabbitBrowser,2026-04-01T15:07:55.000Z,"Tabbit now supports GLM-5V-Turbo from 
@Zai_org
.

Built for vision-native experiences, it brings stronger understanding of images and web content to every interaction.

Use Tabbit’s sidebar chat to analyze screenshots and interpret webpage interfaces with deeper insight and more",,3,33,6816,https://x.com/TabbitBrowser/status/2039359108747522345
