#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
369,Unsloth AI,@UnslothAI,2026-04-09T15:52:59.000Z,"You can now fine-tune Gemma 4 31B for free in our notebook! 

Training the 31B parameter model is completely free with Kaggle and Unsloth.

GitHub: 
https://
github.com/unslothai/unsl
oth
…
Guide: 
https://
unsloth.ai/docs/models/ge
mma-4/train
…

Gemma-4-31B Notebook: 
https://
kaggle.com/code/danielhan
chen/gemma4-31b-unsloth
…",25,158,1000,68752,https://x.com/UnslothAI/status/2042269554253140048
370,Neo AI,@withneo,2026-04-09T15:52:57.000Z,"Starting a new LLM session usually means manually copy-pasting files, git diffs, and shell errors. It's a repetitive and incomplete process. 

To solve this, NEO built Context Aggregator: A tool to automate ambient context collection for LLM pipelines.

Instead of manual updates,",1,1,3,227,https://x.com/withneo/status/2042269542630744402
371,Neo AI,@withneo,2026-04-09T15:52:58.000Z,"Read in detail here:  
https://
heyneo.com/blog/ambient-c
ontext-aggregator/
…

Try NEO in Your IDE
Install the NEO extension to bring AI-powered development directly into your workflow:

VS Code: 
https://
marketplace.visualstudio.com/items?itemName
=NeoResearchInc.heyneo
…

Cursor: 
https://
open-vsx.org/extension/NeoR
esearchInc/heyneo
…",,,,95,https://x.com/withneo/status/2042269546502054026
372,bolt.new,@boltdotnew,2026-04-09T15:52:32.000Z,"Show us what you're building for 
@levelsio
's vibe jam with Bolt

We might send some swag your way",13,2,22,3351,https://x.com/boltdotnew/status/2042269437680582657
373,Bailey Pumfleet,@pumfleet,2026-04-09T15:25:52.000Z,"From a bedroom project to $32.5M raised and a $200M valuation. 


http://
Cal.com Stories, Episode 1 out now.",,4,56,6136,https://x.com/pumfleet/status/2042262728589365349
374,LangChain,@LangChain,2026-04-09T15:49:01.000Z,"Deep Agents deploy

Today we’re launching Deep Agents deploy in beta.

Deep Agents deploy is the fastest way to deploy a model agnostic, open source agent harness in a production ready way.

Open harness, open memory, model agnostic",3,21,67,8213,https://x.com/LangChain/status/2042268554364592543
375,LangChain,@LangChain,2026-04-09T15:49:03.000Z,"One of the benefits of Deep Agents deploy is model optionality

Choose from models from 
@OpenAI
 
@GeminiApp
 
@AnthropicAI
 
@FireworksAI_HQ
 
@baseten
 
@OpenRouter
 
@ollama
 
@nvidia
 and many others

Another is you can bring your own sandbox - 
@daytonaio
 
@modal
 
@RunloopDev",2,2,7,3000,https://x.com/LangChain/status/2042268560752570636
376,LangChain,@LangChain,2026-04-09T15:49:03.000Z,"Read the full blog here: 
https://
blog.langchain.com/deep-agents-de
ploy-an-open-alternative-to-claude-managed-agents/
…

Documentation:",1,,6,1763,https://x.com/LangChain/status/2042268562908426584
377,LovartAI,@lovart_ai,2026-04-09T15:43:14.000Z,"New feature on Lovart: Brand Kit

→ Centralized Assets: All your brand DNA in one place 
→ Auto-Extraction: Instant info from your PDFs or images 
→ Project Defaults: Set once, stay consistent throughout 
→ @ Mention: Access your brand styles directly in the prompt 

One",24,40,94,4099,https://x.com/lovart_ai/status/2042267100212019243
378,Dreamina AI,@dreamina_ai,2026-04-09T15:41:38.000Z,#DreaminaSeedance2 The visuals are buttery smooth,5,1,33,1837,https://x.com/dreamina_ai/status/2042266694501245156
379,Andrew Zacker,@andrewzacker,2026-04-09T14:28:39.000Z,"Wait, MRR is growing 

What is going on???",11,1,26,711,https://x.com/andrewzacker/status/2042248329375965635
380,Notion,@NotionHQ,2026-04-09T15:25:04.000Z,,3,7,126,17673,https://x.com/NotionHQ/status/2042262528894660892
381,Gamma,@GammaApp,2026-04-09T15:15:00.000Z,"Atlassian + Gamma

Gamma will soon live as a partner agent inside Confluence from 
@Atlassian
. Take any page, meeting notes, or status updates and generate a presentation right from your Rovo chat.

Ditch the copying and pasting and reformatting. Generate your designs.",8,4,23,1736,https://x.com/GammaApp/status/2042259992670011651
382,LangChain,@LangChain,2026-04-09T15:13:02.000Z,"Join us in NY for a meetup on building better agents with 
@palashshah
, Applied AI Engineer 
@LangChain
.

Palash will walk through the agent improvement loop and how teams use traces as the foundation for continuous improvement.

We’ll cover how to:
- Capture traces of real agent",1,3,13,2331,https://x.com/LangChain/status/2042259499587695031
383,Dreamina AI,@dreamina_ai,2026-04-09T15:10:30.000Z,#DreaminaSeedance2 Who won!,2,1,35,1771,https://x.com/dreamina_ai/status/2042258860745101589
384,Zapier,@zapier,2026-04-09T15:05:00.000Z,What does SDK stand for? Wrong answers only,5,,5,1253,https://x.com/zapier/status/2042257479157858734
385,Perplexity,@perplexity_ai,2026-04-09T15:02:50.000Z,"Computer now connects with Plaid to link bank accounts, credit cards, and loans.

Track spending in detail, build custom budget tools, and visualize your net worth alongside your investment portfolio.",342,999,6800,4535098,https://x.com/perplexity_ai/status/2042256932397019368
386,Perplexity,@perplexity_ai,2026-04-09T15:02:53.000Z,"All users can link their accounts, access the portfolio page, and ask Perplexity about their finances.

Computer tasks are exclusive to Pro and Max subscribers.

Read more:",13,23,277,126470,https://x.com/perplexity_ai/status/2042256944426364931
387,LlamaIndex,@llama_index,2026-04-09T15:00:23.000Z,"Agents like 
@openclaw
 are incredibly powerful, as long as the information they receive is clean and structured

When it comes to PDFs and other unstructured documents, most agents struggle. The tools they rely on often return only raw text, losing critical context like layout,",4,7,25,6276,https://x.com/llama_index/status/2042256316954194127
388,Dreamina AI,@dreamina_ai,2026-04-09T15:00:11.000Z,#DreaminaSeedance2  Can’t wait for the sequel with these two!,7,,38,2577,https://x.com/dreamina_ai/status/2042256265217552434
389,Daniel Gilbert,@dangilbert,2026-04-09T14:18:25.000Z,"Everyone's talking about AI. Solopreneurs are showing off impressive demos. Consultants are publishing frameworks. But nobody is showing you how to actually make AI useful at a mid to large size company.

I've been rebuilding how Brainlabs works to become AI-Native. We're on it,",3,2,19,5398,https://x.com/dangilbert/status/2042245755562344853
390,VEED | AI Video Creation,@veedstudio,2026-04-09T14:54:32.000Z,"Join 
@KnowRoaming
's AI video challenge

Add a selfie, type your dream destination, drop in audio and create on-brand content in seconds.

Total reward pool of $5,000.

Create. Post. Get paid.

Powered by 
@veedstudio
. Earn on 
@GIMIapp


Comment ""VEED"" for link in the DMs.",120,19,142,5623,https://x.com/veedstudio/status/2042254842786087126
391,anita,@anitakirkovska,2026-04-08T21:27:50.000Z,"My 
@vellum_ai
 assistant manages her own knowledge base and has her own scratchpad of open threads/ patterns she notices. To do that, she runs a /remember command in chat (automatically!). And this stacked on top of her short term/long term memory modules she has.

Based on all of",,3,6,489,https://x.com/anitakirkovska/status/2041991431502622815
392,Figma,@figma,2026-04-09T14:03:13.000Z,"Say hello (again) to Figma Weave. Build workflows to create and edit images, video, 3D, and more. 

As we work on bringing Weave to the Figma canvas, what are some things you want to see?",95,289,2200,209575,https://x.com/figma/status/2042241927224185275
393,Figma,@figma,2026-04-09T14:03:13.000Z,Learn how Figma Weave can level up your work and explore the 20+ (new!) Community templates,4,6,54,12314,https://x.com/figma/status/2042241930856468811
394,Adithya,@adiiHQ,2026-04-09T13:29:59.000Z,"$25,000 for the top projects from VibeCon.",48,51,263,22603,https://x.com/adiiHQ/status/2042233565522600038
395,H,@hcompany_ai,2026-04-09T13:42:44.000Z,"When Jensen Huang tells you that computer-use is extremely hard, and that what you are building stands out, it means something.

We had the chance to sit down with him and the 
@nvidia
 team for a candid, in-depth conversation, coming right after the release of #Holo3. We showed",,4,28,1873,https://x.com/hcompany_ai/status/2042236773326028861
396,Runway,@runwayml,2026-04-09T13:26:52.000Z,"The Runway AI Festival returns this June to NY and LA to celebrate the world's best work leveraging AI across Film, Design, New Media, Fashion, Advertising and Gaming. Submissions are now open and tickets are on sale. Don't miss your opportunity to be a part of the year's biggest",7,29,174,20235,https://x.com/runwayml/status/2042232782508671211
397,Runway,@runwayml,2026-04-09T13:26:53.000Z,Learn more:,,,11,3351,https://x.com/runwayml/status/2042232784341594484
398,Cal.com,@calcom,2026-04-09T13:11:16.000Z,"Tune in to the episode 1 “the beginning” of how 
@peer_rich
 and 
@pumfleet
 got started",,,2,244,https://x.com/calcom/status/2042228855109210580
399,Echora Continuum,@EchoraContinuum,2026-04-09T11:19:12.000Z,"Visual style-EC#62

LOOK AT THIS!! 
made with 
@recraftai
 inside 
@morphic
 

[prompt in comments,dont forget to change the subject]

follow for more interesting stuff :) 
@icreatelife
 how are these??",1,2,5,249,https://x.com/EchoraContinuum/status/2042200653184000197
400,Vidu AI,@ViduAI_official,2026-04-09T13:00:04.000Z,"The Age of Steel has arrived, and the ultimate battle has erupted, with destiny yet to be decided.
High quality works for the Oscars competition.Created by cpp.
#vidu #viduai",2,3,37,1526,https://x.com/ViduAI_official/status/2042226036512059688
401,vivago.ai (HiDream),@vivago_ai,2026-04-09T13:00:00.000Z,"New portrait templates just landed and they look insane.
#Vivago #FYP #ForYou #viral #AITemplate #ViralVideo #ViralTrend #template",,,1,60,https://x.com/vivago_ai/status/2042226018606616755
402,Picsart,@Picsart,2026-04-09T12:30:14.000Z,when my manager is telling me something important but she’s in a swivel chair,,,1,160,https://x.com/Picsart/status/2042218530221793535
403,ToolFolio,@toolfolio,2026-04-09T12:10:49.000Z,,,,2,283,https://x.com/toolfolio/status/2042213641689407953
404,Product Hunt,@ProductHunt,2026-04-09T12:00:27.000Z,Go give these makers some love by lending your support in votes and comments. Each Alpha Day launch is getting extra points today:,2,,4,1831,https://x.com/ProductHunt/status/2042211033700597965
405,Swayam Sharma,@SwayamShrma,2026-04-08T19:32:36.000Z,This is how easy it is,1,3,22,2262,https://x.com/SwayamShrma/status/2041962432206402017
406,DeepL,@DeepLcom,2026-04-09T10:00:01.000Z,"When it comes to transforming translation, AI is just getting started. In “Borderless business”, the new report from DeepL, we reveal how outdated translation processes have become the big operating challenge for global businesses. And we reveal the 6 big changes to watch for",,1,2,296,https://x.com/DeepLcom/status/2042180724430901298
407,ToolFolio,@toolfolio,2026-04-09T09:58:52.000Z,,,,,189,https://x.com/toolfolio/status/2042180437234397648
408,distribute.ai,@distributeai,2026-04-09T09:33:48.000Z,"we don't do server outages, we just route to another node.",1,,6,491,https://x.com/distributeai/status/2042174129072431463
409,Dify,@dify_ai,2026-04-09T09:31:16.000Z,"What if the real bottleneck in software engineering isn't tools or talent, but pipeline design?  

Our CEO Luyu Zhang(
@goocarlos
) wrote a new piece tracing how software engineering has evolved from one person doing everything, through deep specialization and DevOps, to what the",,2,2,2075,https://x.com/dify_ai/status/2042173490925916348
410,Productiv 3PL,@GetProductiv3PL,2026-04-08T16:41:00.000Z,"The brands we serve move fast. Their 3PL has to move faster.

Our ops team used AI to build 5 tools, save $100K in 6 months, and launch a new product line — without buying new software.
 

@Lovable
 featured the story:
 

https://
hubs.ly/Q04b20d60",2,2,11,2693,https://x.com/GetProductiv3PL/status/2041919246985273460
411,Will Jordan,@BillyxGenesis,2026-04-08T18:30:15.000Z,"About a year ago, I sold all of my equipment and bet everything on an idea. It started at a buildathon hosted by 
@iamwill
 x 
@Lovable
 x 
@focusyourideas
 … and now “Disco Finance” is live in the App Store. Check out the full story here 
https://
founderclass.lovable.app",,1,1,2011,https://x.com/BillyxGenesis/status/2041946742757978494
412,Picsart,@Picsart,2026-04-09T08:21:40.000Z,This girl is on fiyaaaaaah,1,1,1,250,https://x.com/Picsart/status/2042155973624598867
413,Komiko,@KomikoAI,2026-04-09T08:21:39.000Z,"Tesla Model π was so fast it broke my timeline..  Now I'm an isekai chariot engineer fixing fantasy vehicles at Mach 2.   The sonic boom atomized my first date. Career is going great though.  What's YOUR isekai class?

 #MyIsekaiLife #Tesla #ModelPi #Isekai #anime #IsekaiLife",,,,165,https://x.com/KomikoAI/status/2042155970579849578
414,Strapi,@strapijs,2026-03-23T09:00:20.000Z,"Automate Your Content Publishing with 
@strapijs
 and 
@n8n_io


Learn how to automate your workflow: trigger on publish, update 
@airtable
, create the live URL, notify 
@SlackHQ
, and email editors when records are missing.

Less manual work, fewer missed updates.

 Full tutorial:",,3,10,2257,https://x.com/strapijs/status/2036005113253290066
415,Ninan Thampy,@ninan99,2026-04-09T05:09:22.000Z,"The best AI web app builder


@emergentlabs
 looks like the best choice.",1,2,10,990,https://x.com/ninan99/status/2042107582828179589
416,Elaina,@Elaina43114880,2026-04-09T03:43:51.000Z,"I just successfully ran Gemma 4 26B on my phone at 7.49 TPS! 

For non-thinking instant chatting, this decoding speed has already caught up with the speed at which the human eye reads text (≥5 TPS). For me, this is already an acceptable and normally usable speed!",11,16,160,12907,https://x.com/Elaina43114880/status/2042086059178389708
417,Product Hunt,@ProductHunt,2026-04-08T14:33:19.000Z,"Less than 24 hours until Alpha Day 

Thinking of launching? Lock in extra points and a spot on our special leaderboard by scheduling your launch for tomorrow before midnight PT tonight.",12,8,34,5224,https://x.com/ProductHunt/status/2041887115089269048
418,ToolFolio,@toolfolio,2026-04-09T03:54:59.000Z,"Notion = agents doing tasks inside your workspace
Asana = AI teammates picking up work
Sentry = agents that fix bugs + open PRs

People are not building tools anymore… they're deploying coworkers",2,3,4,589,https://x.com/toolfolio/status/2042088863620067331
419,ToolFolio,@toolfolio,2026-04-09T03:55:00.000Z,"Build and deploy your agents through the Claude Console, Claude Code, or our new CLI:",1,,1,298,https://x.com/toolfolio/status/2042088867042582559
420,ToolFolio,@toolfolio,2026-04-09T03:55:01.000Z,Read more on the blog:,,,,203,https://x.com/toolfolio/status/2042088869622116440
421,Frank,@frank_,2026-04-09T03:10:03.000Z,"in your 
@NotionHQ
, latent in the space between your notes, plans, and transcriptions, are your ideas. now imagine you could 
@claudeai
 and just start tinkering with them right there.

that’s what we’re working on.

not because building tools aren’t great — they really are. but",3,2,34,10310,https://x.com/frank_/status/2042077553427653080
422,Cognition,@cognition,2026-04-09T01:56:04.000Z,"92% of COBOL developers are expected to retire in the next four years, and 68% of enterprise COBOL modernizations are failing. Agents can help – we wrote up how:",1,10,48,4502,https://x.com/cognition/status/2042058934962549029
423,Zapier,@zapier,2026-04-08T13:04:38.000Z,"TLDR: 

MCP → great for quick, pre-built actions 

SDK → when you want custom, repeatable, production-ready behavior with direct API access",3,1,12,1826,https://x.com/zapier/status/2041864796966903827
424,vast.ai,@vast_ai,2026-04-09T01:13:00.000Z,"FLUX.1 (12B) is probably the best open image model right now for prompt adherence. Apache 2.0 licensed, fits comfortably on a single RTX 4090 with 24GB VRAM. Running one right now costs ~$0.35/hr with over 1,100 available on Vast.",2,,21,1346,https://x.com/vast_ai/status/2042048097803510237
425,n8n.io,@n8n_io,2026-04-07T15:27:15.000Z,"In case you missed it: Notion 3.4 shipped with n8n MCP integration. 
Your custom Notion agents can now run n8n workflows through the n8n MCP server one click integration.",7,11,132,21264,https://x.com/n8n_io/status/2041538301543239801
426,Notion,@NotionHQ,2026-04-09T00:19:15.000Z,,,,,356,https://x.com/NotionHQ/status/2042034572532371531
427,Patrick Scott,@patfscott,2026-04-08T23:48:45.000Z,"We’re looking for a co-host for a new DefiLlama podcast.

This podcast is going to focus on interviewing DeFi founders and traders, and sharing interesting stories about what’s happening onchain.

An ideal candidate is someone that’s an active user or builder of DeFi themselves",80,28,434,35932,https://x.com/patfscott/status/2042026895512932481
428,DefiLlama.com,@DefiLlama,2026-04-08T23:35:16.000Z,"Looking to understand onchain capital movements?

LlamaAI can send a daily Telegram alert with chain and protocol inflows. It's like having your own personal crypto analyst.",9,6,46,3676,https://x.com/DefiLlama/status/2042023500827738410
429,Suno,@suno,2026-04-08T23:10:30.000Z,"How the producer behind TWICE’s ""Strategy"" pulls bass MIDI in seconds",11,12,68,5683,https://x.com/suno/status/2042017269253828640
430,vast.ai,@vast_ai,2026-04-08T23:00:06.000Z,"Only 28 L40S GPUs left on Vast at $0.53/hr.
48GB GDDR6X, ideal for inference serving.
Prices rise as supply tightens.",,1,6,352,https://x.com/vast_ai/status/2042014652352110930
431,WorkOS,@WorkOS,2026-04-08T21:23:19.000Z,"Code completion was just the warmup.


@grinich
 sat down with 
@mattmcclernan
, CEO of 
@augmentcode
, to dig into the real shift: from copilots to autonomous agents, and why context is the hardest problem in enterprise AI.

The conversation went places we didn't expect, including a",,1,2,802,https://x.com/WorkOS/status/2041990296683327683
432,Replit ⠕,@Replit,2026-04-08T22:50:24.000Z,"PMs spend an incredible amount of time launching a feature vs building. Building ends when the feature works. Launching ends when everyone else understands it.

Most teams have one environment for the first part. Ian Irungu shares what it looks like when you use the same one for",5,3,58,7301,https://x.com/Replit/status/2042012211988533502
433,Replit ⠕,@Replit,2026-04-08T22:50:24.000Z,Read part 5 of our 6-part PM series:,,2,10,2865,https://x.com/Replit/status/2042012212852629506
434,Daniel Muñoz,@JDMCSS,2026-04-08T16:09:16.000Z,"Section transition


https://
codepen.io/daniel-mu-oz/f
ull/VYemMmE
…

#codepen #gsap #css #html #webdesign",4,6,188,8603,https://x.com/JDMCSS/status/2041911264327164335
435,Bland,@usebland,2026-04-08T21:23:04.000Z,"npm i bland-cli

bland-dev

use claude opus 4.6 to create ai agents, right from your terminal.",,,13,2352,https://x.com/usebland/status/2041990231667437858
436,SpicyChat AI,@SpicyChatAI,2026-04-08T21:13:15.000Z,When my AI simply asks me how my day was,1,,10,1004,https://x.com/SpicyChatAI/status/2041987760458756271
437,Alex Du,@TheMountainDu,2026-04-08T18:15:47.000Z,"Mirage (
@trymirage
) is hiring exceptional new grads and early career engineers to build the future of agentic video creation.

- $160k+ base + equity
- NYC in-office only

Apply below. For extra credit, reply with a one-sentence description and link to the project you’ve burned",1,2,8,384,https://x.com/TheMountainDu/status/2041943103272317241
438,Notion,@NotionHQ,2026-04-08T20:53:49.000Z,"Introducing 
@claudeai
 agents in Notion. Your task board is Claude’s to-do list.


@AnthropicAI
 runs the model and the agent harness. Notion is the orchestration layer: context, UI, and a shared place for teams to review and ship, and kick off Claude workflows.

Join the waitlist:",58,214,1400,419650,https://x.com/NotionHQ/status/2041982872698155398
439,HeyGen,@HeyGen,2026-04-08T20:40:33.000Z,"We're hosting a hands-on lab at HeyGen HQ in LA tomorrow!

Get your Avatar V filmed by our team for free, then learn how to use it live with Seedance 2.0 directly in HeyGen.

Thursday, April 9 | 6-8PM

Space is limited. Save your seat here:

https://
luma.com/4437tfqn",14,10,68,3834,https://x.com/HeyGen/status/2041979532002128008
440,HubSpot,@HubSpot,2026-04-08T20:37:32.000Z,"Unboxed. Unveiled. UNBOUND.

Word's out — HubSpot's flagship event is getting a new name and a bigger vision to match.

For 15 years, INBOUND brought together the world's best marketers and sales leaders in Boston.

Now it's UNBOUND.

Same community, bigger vision, new name.

See",6,1,13,1443,https://x.com/HubSpot/status/2041978771956232563
441,Cloudflare,@Cloudflare,2026-04-08T20:35:06.000Z,"Your enrollment numbers are up, but are the students even real? 
""Ghost students"" are a growing threat to higher education. Fraudsters are using AI and sophisticated bots to create synthetic identities, enroll in classes, and siphon off financial aid.
The result? Real damage to",7,8,33,6816,https://x.com/Cloudflare/status/2041978162511245524
442,LangChain,@LangChain,2026-04-08T20:25:36.000Z,"Join us in SF for a meetup on building better agents with the agent and code improvement loops. You'll hear talks by 
@samecrowder
, Head of Product at 
@LangChain
, and 
@nnennahacks
, AI Developer Relations Lead at 
@QodoAI
 .

Sam will walk through the agent improvement loop and",2,5,24,5277,https://x.com/LangChain/status/2041975770961342682
443,Akool Inc,@AkoolInc,2026-04-08T20:10:09.000Z,"Wan 2.7 Image & Wan 2.7 Image Pro — now previewed on Akool.

Introducing a dual-tier AI image generation model designed for scalable visual creation:

• 4K image output
• 9-image fusion for richer compositions
• 12-image coherent sets for consistent storytelling
• Strong",18,25,58,6114,https://x.com/AkoolInc/status/2041971883705299182
444,Cursor,@cursor_ai,2026-04-08T20:02:09.000Z,"Cursor's code review agent can now learn from activity on PRs to self-improve in real time.

78% of issues found are resolved by the time the PR is merged.",35,64,831,48720,https://x.com/cursor_ai/status/2041969870234120231
445,Cursor,@cursor_ai,2026-04-08T20:02:10.000Z,Learn more:,,3,58,12950,https://x.com/cursor_ai/status/2041969872977154378
446,Artificial Analysis,@ArtificialAnlys,2026-04-08T16:16:21.000Z,"Meta is back! Muse Spark scores 52 on the Artificial Analysis Intelligence Index, behind only Gemini 3.1 Pro, GPT-5.4, and Claude Opus 4.6. Muse Spark is the first new release since Llama 4 in April 2025 and also Meta's first release that is not open weights

Muse Spark is a new",68,455,2300,464355,https://x.com/ArtificialAnlys/status/2041913043379220801
447,Greg Pstrucha,@grichadev,2026-04-08T19:29:49.000Z,"if you're at 
@mastra
's Typescript AI demo day tomorrow a few of us from 
@sentry
 are going. I'll be there yapping about skills, package managers and security.

come find me, i'll be there alllll day",,2,4,964,https://x.com/grichadev/status/2041961734559428623
448,Cognition,@cognition,2026-04-08T19:31:00.000Z,"Let Devin work the night shift.

At 1:40 AM, 
@jalagar_eth
 told Devin to build the first NFT mint tab for 
@opensea
 mobile. 

24 hours later, Devin delivered. All it took was one 
@linear
 ticket.",11,22,136,29609,https://x.com/cognition/status/2041962029620326838
449,DefiLlama.com,@DefiLlama,2026-04-08T19:30:30.000Z,"LlamaAI alerts are now available in Telegram.

How it works:
1) Ask LlamaAI to send you a daily alert with onchain trends, DeFi news, or anything else crypto related
2) Set the Delivery method to Telegram
3) Enable the LlamaAI bot when prompted and you're all set",8,14,114,9069,https://x.com/DefiLlama/status/2041961903056961656
450,William Sayer,@wsayer93,2026-04-08T19:26:23.000Z,"Mind blowing new workflow! 
...for all the visual learners out there, this one's for you! 

You can now turn your CODE into a user flow diagram, site map, entity relationship diagram, etc.

Simply enable the 
@MiroHQ
 Connector inside your 
@boltdotnew
 project and you're ready to",4,5,23,2804,https://x.com/wsayer93/status/2041960866980229233
451,Brex,@brexHQ,2026-04-08T19:21:54.000Z,"SF, California",,2,11,1614,https://x.com/brexHQ/status/2041959741560181042
452,Molly O’Shea,@MollySOShea,2026-04-08T17:28:28.000Z,"Coachella, how can I expense you?",3,1,9,1328,https://x.com/MollySOShea/status/2041931194930168081
453,Vercel,@vercel,2026-04-08T19:08:33.000Z,"AI Gateway now supports team-wide Zero Data Retention (ZDR).

Building safely with multiple AI models means wrestling with fragmented data policies, per-provider negotiations, and the hope that developers do not use non-complaint providers.

AI Gateway changes this with team-wide",13,16,143,82000,https://x.com/vercel/status/2041956380429709453
454,Geoffrey Litt,@geoffreylitt,2026-04-08T19:03:36.000Z,"I think it’s easy to miss the importance of this new Claude API!

My team has been working on integrating it into Notion. Here's why it introduces new a new kind of modularity into the AI stack, for both users and app makers: 1/",14,30,362,103501,https://x.com/geoffreylitt/status/2041955135073526203
455,Morphic,@morphic,2026-04-08T19:05:51.000Z,"Morphic Workflow of the day: Turn yourself into a model.

Upload one photo. Get studio-quality shots with different outfits, lighting, and settings.

Try it yourself and quote with results: 
https://
morphic.com/workflows/019d
003d-4d3e-747b-9d04-4394d678cbc5/turn-yourself-into-a-model
…",5,7,38,2004,https://x.com/morphic/status/2041955699664810002
456,Vellum,@vellum_ai,2026-04-08T19:03:09.000Z,"We are hosting a night of talks covering LLM knowledge bases and untapped agent efficiency techniques next week at Vellum HQ


@AOrobator
 and 
@ShaFrasier
 will be our main speakers, with time to hang and connect after

> April 15th
> Flatiron NYC
> Free food + Drink

This is the",,10,24,832,https://x.com/vellum_ai/status/2041955021584265526
457,Figma,@figma,2026-04-08T18:52:25.000Z,it’s hole filling season,8,5,150,19899,https://x.com/figma/status/2041952321610080508
458,Hayden Wolff,@HaydenWolff1,2026-04-08T02:03:26.000Z,I love these almost as much as i love using langsmith,,2,11,6740,https://x.com/HaydenWolff1/status/2041698402719953106
459,Picsart,@Picsart,2026-04-08T18:23:23.000Z,x.com/nasaartemis/st…,,,4,356,https://x.com/Picsart/status/2041945015795032508
460,Indragie Karunaratne,@indragie,2026-04-08T17:56:20.000Z,"We partnered with 
@AnthropicAI
 to make it one click to go from Sentry’s root cause analysis to a code change generated by Claude!",4,8,165,60538,https://x.com/indragie/status/2041938206246236312
461,Eric Liu,@EricTLiu,2026-04-08T18:19:43.000Z,"We're bringing Claude agents to Notion! Use Claude natively within Notion, just like working with a teammate

We want Notion to be the best place for teams to  deploy agents and get work done. Integrating Claude is key to realizing this vision

Sign up: 
https://
notion.com/partners/claude",8,19,166,29438,https://x.com/EricTLiu/status/2041944092637327433
462,Cognition,@cognition,2026-04-08T18:20:08.000Z,SWE-1.6 is lightning fast! Here's what 950 tok/s feels like - available in Windsurf today.,7,14,126,10466,https://x.com/cognition/status/2041944195188093351
463,Luma,@LumaLabsAI,2026-04-08T18:18:52.000Z,"The path from product to campaign just got faster.

Drop in reference images. Describe the shot. Get campaign-ready product photography, immediately.

Try it today → 
https://
app.lumalabs.ai/?seed=9ee51e3c
-707d-4f50-9772-1b4e1400ed38
…",7,12,65,6230,https://x.com/LumaLabsAI/status/2041943877951639769
464,Notion,@NotionHQ,2026-04-08T17:22:02.000Z,"Before, you had two ways to use 
@claudeai
 with Notion:

1. Custom Agents (Notion runs the harness)
2. Claude + MCP (Claude runs the harness)

Now there’s a third with Claude Managed Agents. Notion is the collaboration layer. You can keep working in Notion while Anthropic runs the",15,69,704,104785,https://x.com/NotionHQ/status/2041929576369287352
465,Notion,@NotionHQ,2026-04-08T18:17:13.000Z,"Currently in private alpha, join the waitlist: 
https://
notion.pages.dev.notion.co/dbf98aa0df7147
19985bc6b687c7c45a
…",1,1,20,6631,https://x.com/NotionHQ/status/2041943463428829594
466,OpenArt,@openart_ai,2026-04-08T18:13:38.000Z,"This character didn't break once across 5 shots, 3 camera angles, and a voice swap.

Wan 2.7 is live on OpenArt. Here's what changed:

Multimodal control. Text, image, audio, video, all in one generation call. Up to 5 reference inputs plus voice profiles for character locking.",349,699,961,2055314,https://x.com/openart_ai/status/2041942558923014636
467,OpenArt,@openart_ai,2026-04-08T18:13:38.000Z,,,13,62,229966,https://x.com/openart_ai/status/2041942561687007506
468,Shuh,@shuxer,2026-04-08T18:05:24.000Z,shadcn changed the modern UI. Great to see giants adopting it. I believe even more will follow.,,4,20,1758,https://x.com/shuxer/status/2041940489885069393
469,Runway,@runwayml,2026-04-08T18:03:33.000Z,Custom voices are now available for Runway Characters. Design new voices from text prompts and start building Characters that sound exactly like you want them to.,14,30,163,16409,https://x.com/runwayml/status/2041940020861223079
470,Runway,@runwayml,2026-04-08T18:03:33.000Z,"Available to try now on the web app and to start building via the Runway API.

Learn more:",1,,17,3865,https://x.com/runwayml/status/2041940023000330721
471,Boris Starkov,@ktoya_me,2026-04-08T16:36:57.000Z,"i connected elevenlabs voice agent to a retro rotary phone, and put it in a red british telephone box

its currently exhibited at London AI Engineer summit, and quizzes the attendees on the history of British AI!",24,21,200,19955,https://x.com/ktoya_me/status/2041918230793458101
472,Resemble AI,@resembleai,2026-04-08T17:59:19.000Z,"Voice AI in Europe is getting complicated fast.

EU AI Act penalties up to €35M, mandatory watermarking from August 2026, and voice cloning that most security teams still can't detect.

Our CEO Zohaib Ahmed is sitting down with 
@telnyx
's David Casem on April 22 at 8am PT/5pm CET",,,2,256,https://x.com/resembleai/status/2041938959052542048
473,SIAN,@SianAliMalik,2026-04-08T06:16:53.000Z,"This might be one of the most complete shadcn-based UI libraries I’ve come across - 
@reui_io


They offer 1000+ beautifully designed components built on top of shadcn, tailored for real-world use cases (not just demos).

What makes it even better:
> Works with both BaseUI &",4,10,111,6222,https://x.com/SianAliMalik/status/2041762186201329869
474,Sentry,@sentry,2026-04-08T17:54:54.000Z,"We just launched our Claude Agent integration

Now when Seer finds a bug, it can hand it off to Claude—with all the context Sentry has about the issue—to write the fix and create a PR for you.

Check out the docs for more: 
https://
docs.sentry.io/organization/i
ntegrations/coding-agents/claude/
…",5,12,94,84348,https://x.com/sentry/status/2041937846383120743
