#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
557,Hugging Models,@HuggingModels,2026-03-19T04:01:03.000Z,"Meet Nanbeige4.1-3B: a compact 3B parameter LLM that's making waves. It's a conversational AI trained for both English and Chinese, offering surprisingly capable text generation from a small footprint. Perfect for when you need quality without massive compute.",2,,6,856,https://x.com/HuggingModels/status/2034480241654235189
558,Hugging Models,@HuggingModels,2026-03-19T04:01:11.000Z,"Why it stands out: With over 719k downloads, the community loves it. It delivers strong performance for its size, balancing speed and quality. The bilingual training is a key advantage, and its efficient 3B size makes it highly accessible for deployment and experimentation.",1,,,330,https://x.com/HuggingModels/status/2034480277800763844
559,Hugging Models,@HuggingModels,2026-03-19T04:01:14.000Z,Explore the full model details here:,,,,328,https://x.com/HuggingModels/status/2034480289469415854
560,Hugging Models,@HuggingModels,2026-03-19T03:31:03.000Z,"Meet Holotron-12B: a multimodal AI that understands both images AND text. It's not just another chatbot. This model processes visual information alongside language, making it incredibly versatile for real-world applications. The community is buzzing about its potential.",1,,3,603,https://x.com/HuggingModels/status/2034472693366714569
561,Hugging Models,@HuggingModels,2026-03-19T03:31:11.000Z,"Why is this model special? It's designed for practical 'computer use' and GUI interaction. The multimodal training means it doesn't just describe images, it understands actions within them. This makes it a top-tier tool for bridging the gap between seeing and doing.",1,,,307,https://x.com/HuggingModels/status/2034472729135780083
562,Hugging Models,@HuggingModels,2026-03-19T03:31:14.000Z,Explore the full model details here:,,,1,298,https://x.com/HuggingModels/status/2034472740795887822
563,Hugging Models,@HuggingModels,2026-03-19T03:01:03.000Z,"Meet Minimalism: a lean, mean coding machine built for Apple Silicon. This Qwen2.5-based model is optimized for MLX, bringing powerful code generation directly to your Mac. It's a game-changer for developers who want local AI without the heavy lifting.",3,2,9,801,https://x.com/HuggingModels/status/2034465142180905110
564,Hugging Models,@HuggingModels,2026-03-19T03:01:11.000Z,"Why choose Minimalism? It delivers specialized code assistance without needing cloud APIs. With over 3k downloads, it's proven for local development. It's efficient, privacy-focused, and brings capable AI coding help directly to Apple's hardware ecosystem.",1,,,332,https://x.com/HuggingModels/status/2034465177866064056
565,Hugging Models,@HuggingModels,2026-03-19T03:01:14.000Z,Explore the full model details here:,,,3,308,https://x.com/HuggingModels/status/2034465190088167461
566,Hugging Models,@HuggingModels,2026-03-19T02:31:03.000Z,"Meet Cheers, a custom-coded AI model that's turning heads. It's not just another off-the-shelf tool. This model brings specialized capabilities to the table, built with custom code for unique tasks. The community is buzzing about its potential.",1,,3,757,https://x.com/HuggingModels/status/2034457596120461627
567,Hugging Models,@HuggingModels,2026-03-19T02:31:12.000Z,"Why choose Cheers? It's a specialized tool in a sea of general models. The custom code means it solves specific problems well. With growing downloads and likes, it's proving its value to developers who need more than a one-size-fits-all AI.",1,,,308,https://x.com/HuggingModels/status/2034457631881109860
568,Hugging Models,@HuggingModels,2026-03-19T02:31:15.000Z,Explore the full model details here:,,,,307,https://x.com/HuggingModels/status/2034457643688071633
569,Cathy Di,@itsCathyDi,2026-03-19T01:50:03.000Z,"agents are not skills.  
agents are not workflows.  
agents are not model wrappers.  

humans are non-linear and non-deterministic, agents should be too.",2,5,22,1244,https://x.com/itsCathyDi/status/2034447278178750587
570,Kevin Liu,@kevskgs,2026-03-18T23:58:14.000Z,"how do we solve the imagination chasm for agents?

 > taking legacy paradigms and finding where automation can be applied in novel ways.

to visualize this, we flipped the script on traditional npcs and created a minecraft agent that mines, crafts, and knows pvp

pigs beware …",1,1,8,162,https://x.com/kevskgs/status/2034419136823222539
571,Hugging Models,@HuggingModels,2026-03-19T02:01:04.000Z,"Meet Kokoro-82M, a text-to-speech model that's taken the AI community by storm with 8.7M+ downloads. It turns written text into incredibly natural, expressive human-like speech. Think of it as giving a voice to any digital text.",1,,10,1024,https://x.com/HuggingModels/status/2034450047795167399
572,Hugging Models,@HuggingModels,2026-03-19T02:01:12.000Z,"Its massive download count speaks to its reliability and quality. Licensed under Apache 2.0, it's open for commercial use. The model delivers clear, stylistic speech synthesis that rivals much larger systems, making it a go-to TTS workhorse.",1,,,350,https://x.com/HuggingModels/status/2034450083547382030
573,Hugging Models,@HuggingModels,2026-03-19T02:01:15.000Z,Explore the full model details here:,,,1,342,https://x.com/HuggingModels/status/2034450095253655635
574,VentureBeat,@VentureBeat,2026-03-19T01:54:40.000Z,"Xiaomi stuns with new MiMo-V2-Pro LLM nearing GPT-5.2, Opus 4.6 performance at a fraction of the cost",,2,4,1247,https://x.com/VentureBeat/status/2034448439333851362
575,Hugging Models,@HuggingModels,2026-03-19T01:31:04.000Z,Ever wanted to dub videos automatically? Meet Fun-CineForge: an AI model that creates professional voiceovers in English and Chinese. It's changing how we localize content!,1,,2,820,https://x.com/HuggingModels/status/2034442496969986336
576,Hugging Models,@HuggingModels,2026-03-19T01:31:12.000Z,"Key highlights: bilingual support (zh/en), Apache 2.0 licensed for commercial use, optimized inference formats, and trained specifically for cinematic-style dubbing. A versatile tool for media production!",1,,,389,https://x.com/HuggingModels/status/2034442532961263909
577,Hugging Models,@HuggingModels,2026-03-19T01:31:15.000Z,Explore the full model details here:,,,,353,https://x.com/HuggingModels/status/2034442544671756429
578,Firat Bilal,@firatbilal,2026-03-17T16:19:48.000Z,"Tried it on my own bike and the results are surprisingly good. Just a few minor issues. 

Prompt :

CORE OBJECTIVE: Create a professional 8k studio editorial based on [ATTACHED_INPUT_IMAGE]. Analyze subject geometry, material, and branding to maintain logic across 7 seamless",8,35,177,12733,https://x.com/firatbilal/status/2033941378279883011
579,Hugging Models,@HuggingModels,2026-03-19T01:01:04.000Z,"Meet a multilingual powerhouse: a 30B parameter text generation model that speaks English, Hindi, Bengali, and Tamil. It's not just another LLM. It's a conversational AI built for diverse linguistic landscapes, and the community is downloading it like crazy. Let's break it down.",3,9,44,2217,https://x.com/HuggingModels/status/2034434950364278889
580,Hugging Models,@HuggingModels,2026-03-19T01:01:13.000Z,"Why it stands out: True multilingual capability beyond just English. The MoE design offers great performance without needing to activate all 30B params at once. It's a specialized, efficient model for a massive, multilingual user base. The download numbers speak for its immediate",1,,,372,https://x.com/HuggingModels/status/2034434985978220934
581,Hugging Models,@HuggingModels,2026-03-19T01:01:16.000Z,Explore the full model details here:,,,,377,https://x.com/HuggingModels/status/2034434997629972595
582,Yaseen Khan Gul,@YaseenK7212,2026-03-18T19:30:17.000Z,"The path of the cultivator is paved with fire and steel.

Seedance 2.0 the future of 2D animation 

Animation level over 9000  Hailuo AI",10,19,155,9521,https://x.com/YaseenK7212/status/2034351705186341103
583,Skyler Miao,@SkylerMiao7,2026-03-19T00:35:55.000Z,"one of the best claw brains out there.
m2.7 really shines on complex agent harness like openclaw
in our internal tests:
~40 skills (~80k tokens context)
97% precision",6,7,186,60103,https://x.com/SkylerMiao7/status/2034428618433294714
584,Hugging Models,@HuggingModels,2026-03-19T00:31:04.000Z,"Ever wondered who's speaking when in a conversation? Meet the speaker diarization model that automatically labels audio with 'who spoke when.' It's like giving audio files timestamps for different voices. Super useful for meetings, interviews, and podcasts!",1,,7,904,https://x.com/HuggingModels/status/2034427401011433761
585,Hugging Models,@HuggingModels,2026-03-19T00:31:13.000Z,"With over 1.3 million downloads, this model is a community favorite for good reason. It delivers reliable speaker separation without requiring extensive setup. Perfect for developers needing quick, accurate diarization. A true workhorse for audio analysis projects.",1,,,369,https://x.com/HuggingModels/status/2034427436721652160
586,Hugging Models,@HuggingModels,2026-03-19T00:31:16.000Z,Explore the full model details here:,,,,364,https://x.com/HuggingModels/status/2034427448369311934
587,Aaron Epstein,@aaron_epstein,2026-03-19T00:25:16.000Z,"Latent was the fastest company I’ve seen go from pivot to 6-figure contract from a huge enterprise customer during the YC batch. The secret is they live on planes, flying to meet their customers wherever they are. No surprise they’ve built a killer company!",13,13,187,39190,https://x.com/aaron_epstein/status/2034425940659572981
588,OpenRouter,@OpenRouter,2026-03-18T18:06:31.000Z,"GLM-5 Turbo, a new fast model based on 
@Zai_org
's GLM-5 is live on OpenRouter!

In the last few days, GLM-5 Turbo has picked up significant usage in 
@OpenClaw
. Use it now to speed up your agents!",8,16,207,14113,https://x.com/OpenRouter/status/2034330626166526412
589,Carol Lin,@CarolGLMs,2026-03-18T01:30:21.000Z,"glad  to have a deep chat with 
@steipete
 about openclaw about its impact, mission, what it means for people, and how 
@Zai_org
 can contribute together.

Let’s continually..

Build for open source.
Do meaningful work.
Take OpenClaw everywhere ..

to every nation, every",29,40,422,30411,https://x.com/CarolGLMs/status/2034079930817122722
590,Lou,@louszbd,2026-03-18T16:25:06.000Z,"the sunshine, the sense that everyone is here because they genuinely care about building the future

a group of purists, and a group of people the world may still be underestimating",11,7,155,8233,https://x.com/louszbd/status/2034305100894880222
591,Artificial Analysis,@ArtificialAnlys,2026-03-18T16:57:45.000Z,"MiniMax-M2.7 achieves one of the highest scores in GDPval-AA (agentic real-world work tasks) with an Elo of 1495. This places it ahead of GPT-5.3 Codex (xhigh, 1462) and alongside GPT-5.2 (xhigh, 1462)",4,7,206,60513,https://x.com/ArtificialAnlys/status/2034313317905486075
592,Brandon Ballinger,@bballinger,2026-03-18T18:53:29.000Z,"Doctors would need 27-hour days to keep up with modern care.

So we built something better. Beacon Health (YC W26) × 
@EmpiricalHLTH
  (YC S23) are partnering to make AI-enhanced preventive cardiovascular care available to all, starting with Medicare’s ACCESS model.

2/3 of",13,9,121,12346,https://x.com/bballinger/status/2034342443186073632
593,Y Combinator,@ycombinator,2026-03-18T22:08:06.000Z,"@RevolveSurgical
 just received FDA 510(k) clearance for their surgical robot platform.

They built a system that mounts directly to the operating table—zero footprint, one-person setup. Their goal is to bring physical AI to operating rooms at scale.


https://
massdevice.com/revolve-surgic
al-fda-clearance-surgical-robot/
…",9,5,67,8122,https://x.com/ycombinator/status/2034391419776036930
594,Tech Dev Notes,@techdevnotes,2026-03-18T21:58:18.000Z,"Model menu in Grok Web does Not look good, so much repetition of Text",19,4,109,6508,https://x.com/techdevnotes/status/2034388954066108926
595,Max Junestrand,@MaxJunestrand,2026-03-18T12:46:59.000Z,"Building in AI means throwing away work you're proud of when the models improve. 

That changes how we build things. Your platform can’t be anchored, it has to be built with low ego and move with the tide.

Listen to the chat with 
@chetanp
 and 
@jaltma",4,10,59,17171,https://x.com/MaxJunestrand/status/2034250210247922139
596,Andy Fang,@andyfang,2026-03-18T16:17:36.000Z,"Today we are welcoming the Metis team to DoorDash as part of DoorDash AI Research.

For the past six months, DoorDash has partnered with Metis to build AI agents together, and we have been consistently impressed by their team. By joining forces, we aim to accelerate our plans on",13,29,295,130754,https://x.com/andyfang/status/2034303215005745366
597,Zapier,@zapier,2026-03-17T18:15:00.000Z,First in my bloodline to ship an AI agent,4,4,14,1535,https://x.com/zapier/status/2033970371104231482
598,Hugging Models,@HuggingModels,2026-03-18T21:01:06.000Z,"Ever wondered if an AI could tell Spain from Italy just by looking at photos? Meet this vision transformer model that does exactly that. It's a specialized image classifier trained to distinguish between Spanish and Italian scenes, architecture, and landscapes. Perfect for travel",1,1,6,1319,https://x.com/HuggingModels/status/2034374558275547435
599,Hugging Models,@HuggingModels,2026-03-18T21:01:14.000Z,"Key highlights: specialized for a clear binary classification task, uses modern ViT architecture, and is endpoint-ready. With safetensors for security and HuggingPics compatibility, it's designed for easy integration. Though download counts are growing, its focused training makes",1,,,535,https://x.com/HuggingModels/status/2034374594065498377
600,Hugging Models,@HuggingModels,2026-03-18T21:01:17.000Z,Explore the full model details here:,,,,496,https://x.com/HuggingModels/status/2034374605717295592
601,Microsoft,@Microsoft,2026-03-18T19:30:01.000Z,"Think of datacenter networking like water moving through pipes. 
 
Traditional optical cables move data through a narrow, fast stream of light. While Microsoft’s new MicroLED system sends data through thousands of channels at once – more like a wide, slow-moving river carrying",38,75,254,37701,https://x.com/Microsoft/status/2034351636445863941
602,Hugging Models,@HuggingModels,2026-03-18T20:31:04.000Z,Ever wished your AI could see an image and describe it in Hindi? Meet this vision-language model that bridges visual understanding with Hindi text generation. It's like giving your computer Hindi eyes!,1,1,6,866,https://x.com/HuggingModels/status/2034367001037344977
603,Hugging Models,@HuggingModels,2026-03-18T20:31:12.000Z,"Key highlights: seamless image-to-Hindi-text conversion, transformer-based for accuracy, ready for production deployment. It brings multilingual AI vision to Hindi speakers worldwide.",1,,,424,https://x.com/HuggingModels/status/2034367036630167989
604,Hugging Models,@HuggingModels,2026-03-18T20:31:15.000Z,Explore the full model details here:,,,,414,https://x.com/HuggingModels/status/2034367048349061432
605,Hugging Models,@HuggingModels,2026-03-18T20:31:10.000Z,Built on a vision-encoder-decoder architecture using PyTorch. It combines computer vision with Hindi language modeling. The model is endpoints compatible and optimized for deployment in US regions.,1,,,44,https://x.com/HuggingModels/status/2034367024873562298
606,Amazon Web Services,@awscloud,2026-03-18T20:16:12.000Z,"Our first 2026 AWS Heroes cohort is here! 

Meet three exceptional community leaders building connections and transforming lives across continents, from mountain villages to public libraries. 

Maurizio Argoneto, Ray Goh & 
@TechWithSheyla
 are proving that true leadership",3,12,47,11219,https://x.com/awscloud/status/2034363259738808601
607,MiniMax (official),@MiniMax_AI,2026-03-18T20:15:48.000Z,"M2.7 now live on 
@ollama
 
Built for real workflows -- just run it.",6,4,244,61677,https://x.com/MiniMax_AI/status/2034363158379503966
608,Zapier,@zapier,2026-03-18T13:05:06.000Z,"The hardest part of building systems isn't building them. It's explaining them to the next person (or yourself, six months later)

New: The Documentation tab in Zapier Folders

Keep notes, pin visuals, or auto-generate a map of how your Zaps, Tables, Interfaces, Chatbots, and",4,3,15,1292,https://x.com/zapier/status/2034254770752344170
609,MiniMax (official),@MiniMax_AI,2026-03-18T20:08:21.000Z,"M2.7 now on 
@opencode
 

give it a plan → it runs with it 
add the loop (check → fix → retry)
and things start to feel very agentic",5,10,366,67474,https://x.com/MiniMax_AI/status/2034361282527461473
610,Hugging Models,@HuggingModels,2026-03-18T20:01:04.000Z,Meet the Roman Urdu Emotion Detector. This model reads Roman Urdu text and identifies emotional states. It's a game-changer for understanding sentiment in South Asia's digital conversations where people type Urdu in Latin script.,1,,,590,https://x.com/HuggingModels/status/2034359450119950419
611,Hugging Models,@HuggingModels,2026-03-18T20:01:12.000Z,"Key value: specialized for a massively underserved language format. While many models handle formal Urdu script, this tackles real-world Roman Urdu used daily in texts and social media. It bridges a crucial NLP gap.",1,,,372,https://x.com/HuggingModels/status/2034359485733756994
612,Hugging Models,@HuggingModels,2026-03-18T20:01:15.000Z,Explore the full model details here:,,,,376,https://x.com/HuggingModels/status/2034359497393905681
613,MiniMax (official),@MiniMax_AI,2026-03-18T19:59:30.000Z,"“an agent that evolves itself”  

M2.7 is just getting started... already having fun on 
@happycapyai",5,4,159,57700,https://x.com/MiniMax_AI/status/2034359056761241859
614,MiniMax (official),@MiniMax_AI,2026-03-18T19:53:39.000Z,"Great to see M2.7 live on 
@vercel_dev
 
We're seeing a real shift from simple tool use → multi-step agentic workflows running in production.
M2.7 is built for exactly that.",3,1,181,59228,https://x.com/MiniMax_AI/status/2034357583797178841
615,Nicolas Dessaigne,@dessaigne,2026-03-18T17:23:44.000Z,"Unsloth is such an impressive team. With just a few people, they already had a huge impact in the world of AI, from fixing bugs in open source models to crazy improvements in performance.
They are now launching Unsloth Studio to train and run LLMs",6,7,42,12434,https://x.com/dessaigne/status/2034319857697837437
616,MiniMax (official),@MiniMax_AI,2026-03-18T19:50:29.000Z,"“a large jump in agentic” - we agree 

M2.7 is a big step forward in agentic workflows, from tool use to real-world, multi-step execution.

Now live on 
@OpenRouter",6,1,188,57657,https://x.com/MiniMax_AI/status/2034356786413867182
617,Yam Peleg,@Yampeleg,2026-03-18T19:37:40.000Z,"The model was evaluated by how much it contributed to building the next version of itself.

This is a crazy post.
They basically did auto-research IRL:

Maximizing how much the RL team's work is delegated to the model during it's development.

(Answer: 30-50% btw)

Everything",15,21,378,95813,https://x.com/Yampeleg/status/2034353562881273889
618,Hugging Models,@HuggingModels,2026-03-18T19:31:07.000Z,"Meet Arabic-Triplet-Matryoshka-V2: a powerful Arabic sentence transformer that's changing how we understand semantic similarity. This model doesn't just find similar text, it creates rich, multi-layered embeddings perfect for Arabic NLP tasks. The community is loving its",5,22,225,13089,https://x.com/HuggingModels/status/2034351913945473323
619,Hugging Models,@HuggingModels,2026-03-18T19:31:16.000Z,"Here's why it stands out: 4,025+ downloads show strong community adoption. The dual-loss training approach creates embeddings that work at multiple dimensions. It's specifically optimized for Arabic, a language with rich morphology that many models struggle with.",1,,1,928,https://x.com/HuggingModels/status/2034351950372974757
620,Hugging Models,@HuggingModels,2026-03-18T19:31:18.000Z,Explore the full model details here:,,1,5,864,https://x.com/HuggingModels/status/2034351962146418983
621,Jae Sung Park,@jjaesungpark,2026-03-18T18:25:53.000Z,"VLMs today—including our own Molmo—point via raw text strings (e.g. ""<x=0.53, y=0.71>""). What if pointing meant directly selecting the visual tokens instead? 

Introducing MolmoPoint: Better Pointing for VLMs with Grounding Tokens 

models, code, data, demo all OPEN",8,25,221,17660,https://x.com/jjaesungpark/status/2034335496604942554
622,MiniMax (official),@MiniMax_AI,2026-03-18T19:17:34.000Z,"DEFAULT and FREE 

M2.7 on 
@zocomputer",14,23,552,68348,https://x.com/MiniMax_AI/status/2034348503347171625
623,Ara,@arafatkatze,2026-03-18T19:11:47.000Z,"Some of you are too busy doomscrolling to notice that borderline singularity level ML has been achieved in OpenSource Software Models.

The Minimax-2.7 model blog describes how the agent literally runs and iterates training on its own. You could be a researcher who wants to",10,37,442,90053,https://x.com/arafatkatze/status/2034347048351502701
624,Latent,@latent_health,2026-03-18T17:17:51.000Z,"Excited to share that Latent has raised $80M to build the clinical reasoning engine that closes the gap between diagnosis and treatment.

This round is co-led by 
@sparkcapital
 and 
@transformcptl
, with participation from 
@Conviction
, 
@MCK_Ventures
, 
@generalcatalyst
, and",12,19,159,79304,https://x.com/latent_health/status/2034318375099453634
625,MiniMax (official),@MiniMax_AI,2026-03-18T19:08:43.000Z,"Love this 
Technology moves fast, but how we connect as humans still matters most.
Excited to be part of this journey.",4,,144,57271,https://x.com/MiniMax_AI/status/2034346278092701870
626,Hugging Models,@HuggingModels,2026-03-18T19:01:08.000Z,"Meet Arabic-Sahm: a specialized Arabic text generation model designed to test AI safety. It's not your typical chatbot. This model intentionally generates challenging content to help developers build more robust, secure Arabic AI systems. Think of it as a digital stress tester",1,6,51,2992,https://x.com/HuggingModels/status/2034344366979076289
627,Hugging Models,@HuggingModels,2026-03-18T19:01:16.000Z,"The real value? Arabic-Sahm fills a critical gap in Arabic AI safety testing. Most red-teaming tools focus on English. This model provides culturally and linguistically relevant adversarial testing specifically for Arabic language models, making the entire AI ecosystem safer for",1,,,462,https://x.com/HuggingModels/status/2034344402739732617
628,Hugging Models,@HuggingModels,2026-03-18T19:01:19.000Z,Explore the full model details here:,,,,448,https://x.com/HuggingModels/status/2034344414500536363
629,NVIDIA AI,@NVIDIAAI,2026-03-18T19:00:01.000Z,"The Physical AI era is changing how networks are built.

Discover how NVIDIA Aerial Omniverse Digital Twin (AODT) empowers developers to simulate, train, and optimize wireless systems with physics-accurate precision—before a single change touches the live network.

The platform",14,18,97,5389,https://x.com/NVIDIAAI/status/2034344086174376283
630,Y Combinator,@ycombinator,2026-03-18T18:54:48.000Z,"Alt-X (
@downloadaltx
) builds AI agents that turn real estate deal documents into fully built underwriting models in Excel automatically, with every number cited back to the source.

Congrats on the launch, 
@SamadiRyan
 and Michael!


https://
ycombinator.com/launches/PjC-a
lt-x-ai-agents-for-real-estate-underwriting-financial-modeling
…",123,179,1100,1213773,https://x.com/ycombinator/status/2034342775131603360
631,VentureBeat,@VentureBeat,2026-03-18T18:47:39.000Z,New MiniMax-M2.7 proprietary AI model is 'self-evolving' and can perform 30-50% of reinforcement learning research workflow,,4,5,1130,https://x.com/VentureBeat/status/2034340974386639153
632,MiniMax (official),@MiniMax_AI,2026-03-18T18:42:42.000Z,"M2.7 is already up 
Try it on 
@kilocode
.",2,7,224,58914,https://x.com/MiniMax_AI/status/2034339731660759097
633,Cartesia,@cartesia,2026-03-18T18:39:15.000Z,"Mamba-3 is out! 

SSMs marked a major advance for the efficiency of modern LLMs.

Mamba-3 takes the next step, shaping SSMs for a world where AI workloads are increasingly dominated by inference.

Read about it on the Cartesia blog:",,11,53,9130,https://x.com/cartesia/status/2034338862559121475
634,Hugging Models,@HuggingModels,2026-03-18T18:31:07.000Z,"Meet Turkish-Gemma-9b-T1: a powerful, specialized LLM fine-tuned for Turkish language tasks. It's not just another translation layer, it's a model built to understand and generate nuanced Turkish text, making it a game-changer for Turkish-speaking AI communities.",3,13,114,6988,https://x.com/HuggingModels/status/2034336813662564770
635,Hugging Models,@HuggingModels,2026-03-18T18:31:15.000Z,"Why it stands out: It combines the efficiency of the Gemma2 base with deep Turkish language specialization. The DPO training means better, safer, and more helpful responses. Over 5k downloads show strong community validation for a niche language model.",1,,,567,https://x.com/HuggingModels/status/2034336849729290552
636,Hugging Models,@HuggingModels,2026-03-18T18:31:18.000Z,Explore the full model details here:,,,2,550,https://x.com/HuggingModels/status/2034336861481787757
637,Qualcomm,@Qualcomm,2026-03-18T18:30:12.000Z,"At #MWC26, we demonstrated how AI‑native 6G is moving from research to reality—from agentic AI and AR to sensing‑enabled digital twins. Learn how our live demos previewed the future of wireless connectivity.

Read more: 
https://
bit.ly/4rCpnHW",1,13,17,1251,https://x.com/Qualcomm/status/2034336582371569957
638,ElevenLabs Developers,@ElevenLabsDevs,2026-03-18T18:27:10.000Z,"We're running eleven consecutive hackathons with a combined prize pool of over $240,000.

It's called ElevenHacks. Here's how it works.",23,78,527,48822,https://x.com/ElevenLabsDevs/status/2034335822128779334
639,ElevenLabs Developers,@ElevenLabsDevs,2026-03-18T18:27:14.000Z,"The first hackathon, with Firecrawl, has a prize pool of nearly $20,000.

It launches tomorrow. The challenge will be revealed at 9am PST.",1,,19,3043,https://x.com/ElevenLabsDevs/status/2034335837958086862
640,ElevenLabs Developers,@ElevenLabsDevs,2026-03-18T18:27:15.000Z,Sign up now to get notified the moment the first challenge goes live.,4,4,40,3070,https://x.com/ElevenLabsDevs/status/2034335839874842648
641,MiniMax (official),@MiniMax_AI,2026-03-18T18:26:19.000Z,,36,216,1300,500171,https://x.com/MiniMax_AI/status/2034335605145182659
642,Jitendra MALIK,@JitendraMalikCV,2026-03-18T06:49:01.000Z,"With Emmanuel Dupoux 
http://
scp.net/persons/dupoux/ and Yann LeCun 
@ylecun
, we  consider a cognitive science inspired AI. We analyse how autonomous learning works in living organisms, and propose a roadmap for reproducing it in artificial systems.",7,79,406,51062,https://x.com/JitendraMalikCV/status/2034160125527875594
643,Emir Karabeg,@emkara,2026-03-18T17:49:17.000Z,"Introducing Mothership, the first workspace for AI agents.

Mothership is the central intelligence layer for your AI workforce.

Autonomous agents, fully observable and editable.

Check out what Mothership can do below.",72,82,331,99839,https://x.com/emkara/status/2034326288366977480
644,Hugging Models,@HuggingModels,2026-03-18T18:01:06.000Z,"Meet BERT-base Turkish Cased: a specialized AI that truly understands Turkish text. This isn't just another language model. It's fine-tuned specifically for Turkish, capturing the unique grammar and vocabulary that generic models miss. Perfect for developers building Turkish NLP",2,3,25,1831,https://x.com/HuggingModels/status/2034329261985935835
645,Hugging Models,@HuggingModels,2026-03-18T18:01:15.000Z,"Why choose this model? It's specifically optimized for Turkish, not just multilingual. With nearly 30k downloads and MIT licensing, it's both popular and accessible. The cased training preserves Turkish capitalization rules, giving more accurate results than uncased alternatives",1,,,377,https://x.com/HuggingModels/status/2034329298103058443
646,Hugging Models,@HuggingModels,2026-03-18T18:01:18.000Z,Explore the full model details here:,,,,371,https://x.com/HuggingModels/status/2034329309817770119
647,VentureBeat,@VentureBeat,2026-03-18T17:58:07.000Z,"The people who've signed up for our Boston session on March 26th... let's just say the conversation is going to be really good. 

Nallan Sriraman from Mass General Brigham, Sears Merritt from MassMutual, and Brian Gracely from Red Hat are leading the discussion, but honestly,",,,3,868,https://x.com/VentureBeat/status/2034328508281811010
648,MiniMax (official),@MiniMax_AI,2026-03-18T17:57:26.000Z,"M2.7 now live on 
@yupp_ai
 
Feels like a good time to build something new.",2,5,172,58486,https://x.com/MiniMax_AI/status/2034328337527783857
649,Ai2,@allen_ai,2026-03-18T17:53:18.000Z,"Grounding lets vision-language models do more than describe—they can point to where a robot should grasp, which button to click, or which object to track across video frames.

Today we're releasing MolmoPoint, a better way for models to point.",3,30,170,27491,https://x.com/allen_ai/status/2034327296392479223
650,Ai2,@allen_ai,2026-03-18T17:53:20.000Z,"We're also releasing two new open datasets:

MolmoPoint-GUISyn (used to train our GUI model)—36K high-res screenshots spanning desktop, web, and mobile, with 2M+ annotated points

MolmoPoint-TrackData (used to train our video model)—human-annotated & synthetic tracks with",1,1,7,1404,https://x.com/allen_ai/status/2034327307918479859
651,Ai2,@allen_ai,2026-03-18T17:56:32.000Z,"VLMs already have visual tokens. Letting them point by selecting those tokens turns out to be simpler, faster, & better.

 Models: 
https://
huggingface.co/collections/al
lenai/molmopoint
…
 Data: 
https://
huggingface.co/collections/al
lenai/molmopoint-data
…
 Code: 
https://
github.com/allenai/molmo2
 Blog:",,10,27,8526,https://x.com/allen_ai/status/2034328113673634211
652,MiniMax (official),@MiniMax_AI,2026-03-18T17:53:50.000Z,"MiniMax M2.7 now live on 
@Trae_ai
 
Excited to see what you ship.",9,7,241,60344,https://x.com/MiniMax_AI/status/2034327432124350924
653,Garry Tan,@garrytan,2026-03-18T17:37:55.000Z,"Now announcing the BASED Act at YC with State Senator Scott Wiener

We need open platforms and open markets. We need markets that are fair for all founders. We are not asking for a leg up. We are asking for a fair playing field.

Watch live here",26,22,66,20805,https://x.com/garrytan/status/2034323427201602039
654,Blink.new,@blinkdotnew,2026-03-18T17:50:03.000Z,"Introducing Blink Claw - the first platform to hire unlimited AI employees that run your business 24/7.

180+ AI models included. Gmail, Slack, LinkedIn, HubSpot - one-click connect. No API keys, no $600 Mac Mini.

Reply ""Claw"" + RT. Your first agent is on us. ($50 - 200 creds)",1000,687,1300,158586,https://x.com/blinkdotnew/status/2034326478771679242
655,Mati Staniszewski,@matiii,2026-03-18T17:11:13.000Z,The ElevenLabs Summit is coming to Warsaw - and to one of the most iconic venues in the country.,17,33,399,19688,https://x.com/matiii/status/2034316709482360943
656,Paul Graham,@paulg,2026-03-18T17:43:04.000Z,"Someone asked if it's a good idea to start a startup when you have nothing notable on your resume. Absolutely. All that matters in a startup is whether users like the product, and users don't care (either way) what's on your resume.",219,280,3600,131796,https://x.com/paulg/status/2034324722448466116
657,Skyler Miao,@SkylerMiao7,2026-03-18T13:46:09.000Z,Great observation. We intentionally trained the model to be better at planning and at clarifying requirements with the user. Next step is a more complex user simulator to push this even further.,13,6,249,61939,https://x.com/SkylerMiao7/status/2034265099972800982
658,Salesforce,@salesforce,2026-03-18T17:36:59.000Z,"In a competitive fitness market, 
@Equinox
 provides high-end luxury at scale.

With Agentforce, their clients get:

 A 24/7 digital concierge
 Streamlined class bookings",1,2,15,1986,https://x.com/salesforce/status/2034323193897406641
659,Salesforce,@salesforce,2026-03-18T17:40:15.000Z,"See how agents help 
@Equinox
 spend more time cultivating member relationships.",,10,2,1130,https://x.com/salesforce/status/2034324012617412777
660,Hugging Models,@HuggingModels,2026-03-18T17:31:06.000Z,"Just discovered a stunning AI model that brings Indian art traditions to life! This text-to-image generator specializes in Madhubani, Warli, and Rangoli styles. Perfect for artists and culture enthusiasts wanting to explore digital heritage.",4,76,574,19826,https://x.com/HuggingModels/status/2034321710493913102
661,Hugging Models,@HuggingModels,2026-03-18T17:31:14.000Z,What makes this model special? It preserves artistic authenticity while being accessible through simple prompts. The community response shows it fills a unique niche in cultural AI art generation.,1,,,1369,https://x.com/HuggingModels/status/2034321745977712957
